order,trial_index,time_elapsed,cwid,StartTime,EndTime,rt,word_pair,answer,SHに基づく得点,SH：補足,PickedSample,Classification_ksm,Classification_oka,ageement,CR_ksm,CR_oka,FinalRating,Note_ksm,Note_oka
1651,20,247169,3124577,44928.9706,44928.97461,22830,鍵 - 答え,見つける,1,SHにないが部分的特徴を捉えている,0,,1,,,,1,,
1652,21,254105,3124577,44928.9706,44928.97461,6934,結婚 - 合金,結束,2,NA,0,,2,,,,2,,
1653,22,261121,3124577,44928.9706,44928.97461,7014,思考 - 網,広げる,1,NA,0,,1,,,,1,,
1654,23,329881,3124577,44928.9706,44928.97461,68758,学位 - 橋,困難,1,NA,0,,1,,,,1,,
1655,24,339544,3124577,44928.9706,44928.97461,9662,美術館 - 墓,落ち着く,1,NA,0,,1,,,,1,,
1656,25,344808,3124577,44928.9706,44928.97461,5262,若者 - 鳥,煩い,1,部分的な特徴が一致,0,,1,,,,1,,
1657,2,39878,4758400,44928.97141,44928.97716,19946,鳥 - 飛行機,飛ぶことができる,2,NA,0,,2,,,,2,,
1658,3,47197,4758400,44928.97141,44928.97716,7316,剣 - 拳銃,武器,2,NA,0,,2,,,,2,,
1659,4,53373,4758400,44928.97141,44928.97716,6166,みかん - ボール,球体,2,NA,0,,2,,,,2,,
1660,5,63202,4758400,44928.97141,44928.97716,9827,太陽 - 電球,光るもの,2,NA,0,,2,,,,2,,
1661,6,78682,4758400,44928.97141,44928.97716,15477,紙 - 葉っぱ,薄い形状,1,NA,0,,1,,,,1,,
1662,7,92097,4758400,44928.97141,44928.97716,13411,山頂 - 針,先が細い,1,鋭さがない,0,,1,,,,1,,
1663,8,107470,4758400,44928.97141,44928.97716,15369,道 - 川,先まで続いている,1,NA,0,,1,,,,1,,
1664,9,115294,4758400,44928.97141,44928.97716,7815,愛 - 薬物,依存する,2,"2点とした（1→2, v3）",0,,2,,,,2,,
1665,10,127035,4758400,44928.97141,44928.97716,11731,山 - 障害物,立ちはだかるもの,2,障害になると胴着か,0,,2,,,,2,,
1666,11,140282,4758400,44928.97141,44928.97716,13244,輪っか - ネックレス,円を作れる,2,NA,0,,2,,,,2,,
1667,12,150520,4758400,44928.97141,44928.97716,10235,孤独 - 砂漠,乾いた感じ,0,乾いたは孤独側の特徴,0,,0,,,,0,,
1668,13,170918,4758400,44928.97141,44928.97716,20387,なぞなぞ - 迷宮,解くのに悩むもの,1,NA,0,,1,,,,1,,
1669,14,182732,4758400,44928.97141,44928.97716,11808,時間 - 川,流れ続ける,2,NA,0,,2,,,,2,,
1670,15,189896,4758400,44928.97141,44928.97716,7160,会社 - 木,立っている,1,NA,0,,1,,,,1,,
1671,16,198435,4758400,44928.97141,44928.97716,8537,酒場 - 教会,人が集まる,2,NA,0,,2,,,,2,,
1672,17,217045,4758400,44928.97141,44928.97716,18602,理論 - 建物,組み立てる者,2,NA,0,,2,,,,2,,
1673,18,232333,4758400,44928.97141,44928.97716,15284,ダイヤモンド - 雪片,美しい,1,NA,0,,1,,,,1,,
1674,19,253425,4758400,44928.97141,44928.97716,21087,記憶 - 牢獄,奥底にある,1,部分的には正しいので; SHにはない,0,,1,,,,1,,
1675,20,287679,4758400,44928.97141,44928.97716,34249,鍵 - 答え,問題解決の糸口,1,解決策とかと同義か,0,,1,,,,1,,
1676,21,309605,4758400,44928.97141,44928.97716,21923,結婚 - 合金,美しく輝くもの,1,NA,0,,1,,,,1,,
1677,22,334866,4758400,44928.97141,44928.97716,25258,思考 - 網,張り巡らされている,2,NA,0,,2,,,,2,,
1678,23,448901,4758400,44928.97141,44928.97716,114033,学位 - 橋,積み重ねて完成するもの,1,作るの派生,1,,1,,,,1,,
1679,24,482139,4758400,44928.97141,44928.97716,33232,美術館 - 墓,石で出来ているものもある,1,部分的特徴が一致する,0,,1,,,,1,,
1680,25,494369,4758400,44928.97141,44928.97716,12227,若者 - 鳥,軽やかな,1,部分的な特徴が一致,1,,1,,,,1,,
1681,2,67217,4408530,44928.97007,44928.97931,48468,鳥 - 飛行機,空を飛べる,2,NA,0,,2,,,,2,,
1682,3,81816,4408530,44928.97007,44928.97931,14571,剣 - 拳銃,人を殺せる,1,NA,0,,1,,,,1,,
1683,4,91226,4408530,44928.97007,44928.97931,9400,みかん - ボール,丸い,1,NA,0,,1,,,,1,,
1684,5,127991,4408530,44928.97007,44928.97931,36755,太陽 - 電球,光を出せる,2,NA,0,,2,,,,2,,
1685,6,157810,4408530,44928.97007,44928.97931,29808,紙 - 葉っぱ,薄くてペラペラ,1,NA,0,,1,,,,1,,
1686,7,186859,4408530,44928.97007,44928.97931,29039,山頂 - 針,先（頂上）が尖っている,2,NA,0,,2,,,,2,,
1687,8,244667,4408530,44928.97007,44928.97931,57798,道 - 川,人が移動に使う,1,NA,0,,1,,,,2,,移動は2点だった（1→2に修正; 2023/2/19）
1688,9,286063,4408530,44928.97007,44928.97931,41376,愛 - 薬物,物（人）によっては盲目,1,KHにはない,0,,1,,,,1,,
1689,10,324780,4408530,44928.97007,44928.97931,38717,山 - 障害物,越えるのが困難,2,NA,1,2,2,1,,,2,,NA
1690,11,341636,4408530,44928.97007,44928.97931,16846,輪っか - ネックレス,リング状になっている,2,NA,0,,2,,,,2,,
1691,12,361503,4408530,44928.97007,44928.97931,19847,孤独 - 砂漠,誰もいない,2,NA,0,,2,,,,2,,
1692,13,373799,4408530,44928.97007,44928.97931,12275,なぞなぞ - 迷宮,迷う,1,混乱すると同義か; SHにない,0,,1,,,,1,,
1693,14,381636,4408530,44928.97007,44928.97931,7837,時間 - 川,流れる,2,NA,0,,2,,,,2,,
1694,15,480974,4408530,44928.97007,44928.97931,99329,会社 - 木,トップからだんだん多く（人、葉）なっていく,2,構造的な類似性に言及している,0,,2,,,,2,,
1695,16,499379,4408530,44928.97007,44928.97931,18395,酒場 - 教会,人が集まる,2,NA,0,,2,,,,2,,
1696,17,520735,4408530,44928.97007,44928.97931,21355,理論 - 建物,よく考えられている,1,アイデアから生まれる,1,1,1,1,,,1,,アイデアから生まれる
1697,18,536460,4408530,44928.97007,44928.97931,15715,ダイヤモンド - 雪片,キラキラ煌く,1,NA,0,,1,,,,1,,
1698,19,629930,4408530,44928.97007,44928.97931,93460,記憶 - 牢獄,沢山の人が出てくる,1,部分的には正しいので; SHにはない,0,,1,,,,1,,
1699,20,661645,4408530,44928.97007,44928.97931,31705,鍵 - 答え,解けない,1,NA,0,,1,,,,1,,
1700,21,689333,4408530,44928.97007,44928.97931,27678,結婚 - 合金,硬い,1,NA,0,,1,,,,1,,
1701,22,715466,4408530,44928.97007,44928.97931,26123,思考 - 網,引き寄せる事ができる,1,手繰り寄せると同義か,0,,1,,,,1,,
1702,23,760311,4408530,44928.97007,44928.97931,44835,学位 - 橋,落ちることがある,1,落とす恐れがあるは新規; 部分,0,,1,,,,1,,
1703,24,776877,4408530,44928.97007,44928.97931,16556,美術館 - 墓,静かな場所,1,NA,0,,1,,,,1,,
1704,25,790366,4408530,44928.97007,44928.97931,13489,若者 - 鳥,声がうるさい,1,NA,0,,1,,,,1,,
1705,2,46235,3312891,44928.96966,44928.97934,16716,鳥 - 飛行機,空を飛ぶ,2,NA,0,,2,,,,2,,
1706,3,97187,3312891,44928.96966,44928.97934,50950,剣 - 拳銃,取り扱うのが危険な物,1,NA,0,,1,,,,1,,
1707,4,116828,3312891,44928.96966,44928.97934,19638,みかん - ボール,小さくて丸いもの,1,NA,0,,1,,,,1,,
1708,5,135460,3312891,44928.96966,44928.97934,18629,太陽 - 電球,眩しいもの,1,NA,0,,1,,,,1,,
1709,6,152876,3312891,44928.96966,44928.97934,17414,紙 - 葉っぱ,薄っぺらい物,1,NA,0,,1,,,,1,,
1710,7,202860,3312891,44928.96966,44928.97934,49983,山頂 - 針,尖っている,2,NA,0,,2,,,,2,,
1711,8,224052,3312891,44928.96966,44928.97934,21190,道 - 川,流れがあるもの,1,NA,0,,1,,,,1,,
1712,9,286292,3312891,44928.96966,44928.97934,62238,愛 - 薬物,目に見えない効果があるもの,1,KHにはない,0,,1,,,,1,,
1713,10,299852,3312891,44928.96966,44928.97934,13559,山 - 障害物,乗り越えないといけないもの,2,NA,1,2,2,1,,,2,,NA
1714,11,320037,3312891,44928.96966,44928.97934,20182,輪っか - ネックレス,繋がっているもの,1,NA,0,,1,,,,1,,
1715,12,343285,3312891,44928.96966,44928.97934,23246,孤独 - 砂漠,周りに何もないもの,2,NA,0,,2,,,,2,,
1716,13,380517,3312891,44928.96966,44928.97934,37230,なぞなぞ - 迷宮,解くことができる,2,解決できると同義,0,,2,,,,2,,
1717,14,394989,3312891,44928.96966,44928.97934,14471,時間 - 川,動き続けている,2,NA,0,,2,,,,2,,
1718,15,417830,3312891,44928.96966,44928.97934,22839,会社 - 木,成長すると大きくなる,1,NA,0,,1,,,,1,,
1719,16,437902,3312891,44928.96966,44928.97934,20070,酒場 - 教会,人が集まるところ,2,NA,0,,2,,,,2,,
1720,17,476911,3312891,44928.96966,44928.97934,39007,理論 - 建物,自分流に作ることができる,1,ないが部分的に正しい,0,,1,,,,1,,
1721,18,556815,3312891,44928.96966,44928.97934,79901,ダイヤモンド - 雪片,キラキラ光っている,1,NA,0,,1,,,,1,,
1722,19,605792,3312891,44928.96966,44928.97934,48974,記憶 - 牢獄,何かを閉じ込めることができる,2,NA,0,,2,,,,2,,
1723,20,641023,3312891,44928.96966,44928.97934,35230,鍵 - 答え,次に進むことができる,2,新たな発見をもたらすと同義か？; SHにない,1,,2,,,,2,,
1724,21,681808,3312891,44928.96966,44928.97934,40783,結婚 - 合金,費用が掛かるもの,1,SHにないが部分的特徴を捉えている,0,,1,,,,1,,
1725,22,705632,3312891,44928.96966,44928.97934,23822,思考 - 網,複数に交差している,1,部分的特徴,0,,1,,,,1,,
1726,23,746144,3312891,44928.96966,44928.97934,40510,学位 - 橋,崩れ落ちるもの,1,落とす恐れがあるは新規; 部分,0,,1,,,,1,,
1727,24,811930,3312891,44928.96966,44928.97934,65783,美術館 - 墓,過去の記録が眠っている場所,2,NA,0,,2,,,,2,,
1728,25,829857,3312891,44928.96966,44928.97934,17926,若者 - 鳥,巣立っていく,2,NA,0,,2,,,,2,,
1729,2,35567,3184242,44928.97375,44928.98105,8655,鳥 - 飛行機,空を飛ぶもの,2,NA,0,,2,,,,2,,
1730,3,50877,3184242,44928.97375,44928.98105,15306,剣 - 拳銃,人を傷つけるもの,1,NA,0,,1,,,,1,,
1731,4,57829,3184242,44928.97375,44928.98105,6948,みかん - ボール,丸い形,1,NA,0,,1,,,,1,,
1732,5,71967,3184242,44928.97375,44928.98105,14130,太陽 - 電球,光を発するもの,2,光を発するは光を放つ,0,,2,,,,2,,
1733,6,83729,3184242,44928.97375,44928.98105,11758,紙 - 葉っぱ,ひらひらと薄いもの,1,NA,0,,1,,,,1,,
1734,7,104632,3184242,44928.97375,44928.98105,20901,山頂 - 針,とがったもののてっぺん,2,上位概念についての言及がある,0,,2,,,,2,,
1735,8,161911,3184242,44928.97375,44928.98105,57275,道 - 川,地形にあるもの,1,自然にあるの亜種,0,,1,,,,1,,
1736,9,172657,3184242,44928.97375,44928.98105,10742,愛 - 薬物,溺れやすいもの,2,"2点とした（1→2, v3）",0,,2,,,,2,,
1737,10,183929,3184242,44928.97375,44928.98105,11268,山 - 障害物,立ちはだかるもの,2,障害になると胴着か,0,,2,,,,2,,
1738,11,232695,3184242,44928.97375,44928.98105,48761,輪っか - ネックレス,長いものをつないだもの,1,NA,0,,1,,,,1,,
1739,12,246413,3184242,44928.97375,44928.98105,13713,孤独 - 砂漠,何もない,2,NA,0,,2,,,,2,,
1740,13,260431,3184242,44928.97375,44928.98105,14014,なぞなぞ - 迷宮,解くもの,2,解決できると同義; SHにない,0,,2,,,,2,,
1741,14,268777,3184242,44928.97375,44928.98105,8341,時間 - 川,流れるもの,2,NA,0,,2,,,,2,,
1742,15,278741,3184242,44928.97375,44928.98105,9961,会社 - 木,育っていくもの,1,NA,0,,1,,,,1,,
1743,16,322822,3184242,44928.97375,44928.98105,44081,酒場 - 教会,人が集まる場所,2,NA,0,,2,,,,2,,
1744,17,335615,3184242,44928.97375,44928.98105,12789,理論 - 建物,設計されたもの,1,NA,0,,1,,,,1,,
1745,18,362928,3184242,44928.97375,44928.98105,27304,ダイヤモンド - 雪片,結晶でできている,2,NA,0,,2,,,,2,,
1746,19,380117,3184242,44928.97375,44928.98105,17184,記憶 - 牢獄,とらわれるもの,2,NA,0,,2,,,,2,,
1747,20,470385,3184242,44928.97375,44928.98105,90264,鍵 - 答え,導き出されたもの,1,解決策と同義か,0,,1,,,,1,,
1748,21,499749,3184242,44928.97375,44928.98105,29360,結婚 - 合金,約束されたかたさ,1,NA,0,,1,,,,1,,
1749,22,535634,3184242,44928.97375,44928.98105,35881,思考 - 網,張り巡らされる,2,NA,0,,2,,,,2,,
1750,23,590653,3184242,44928.97375,44928.98105,55014,学位 - 橋,たどり着くまでの一本の道,2,つなげると同義か,0,,2,,,,2,,
1751,24,611556,3184242,44928.97375,44928.98105,20898,美術館 - 墓,収めるもの,2,収容と同じ,0,,2,,,,2,,
1752,25,629233,3184242,44928.97375,44928.98105,17674,若者 - 鳥,羽ばたいていくもの,2,NA,0,,2,,,,2,,
1753,2,46115,776557,44928.97574,44928.98323,20578,鳥 - 飛行機,飛ぶところ,2,NA,0,,2,,,,2,,
1754,3,60001,776557,44928.97574,44928.98323,13866,剣 - 拳銃,武器であるというところ,2,NA,0,,2,,,,2,,
1755,4,65503,776557,44928.97574,44928.98323,5496,みかん - ボール,丸いところ,1,NA,0,,1,,,,1,,
1756,5,76279,776557,44928.97574,44928.98323,10770,太陽 - 電球,光を放つところ,2,NA,0,,2,,,,2,,
1757,6,83166,776557,44928.97574,44928.98323,6882,紙 - 葉っぱ,薄いところ,1,NA,0,,1,,,,1,,
1758,7,106790,776557,44928.97574,44928.98323,23618,山頂 - 針,とがっているところ,2,NA,0,,2,,,,2,,
1759,8,132922,776557,44928.97574,44928.98323,26125,道 - 川,人が進むという点,2,移動できるの亜種,1,1,2,0,2,2,2,,移動できるの亜種
1760,9,142437,776557,44928.97574,44928.98323,9507,愛 - 薬物,快楽を伴うところ,1,NA,0,,1,,,,1,,
1761,10,163211,776557,44928.97574,44928.98323,20768,山 - 障害物,場合によっては人の邪魔になるところ,2,NA,0,,2,,,,2,,
1762,11,184861,776557,44928.97574,44928.98323,21644,輪っか - ネックレス,輪になっているところ,2,NA,0,,2,,,,2,,
1763,12,196153,776557,44928.97574,44928.98323,11284,孤独 - 砂漠,寂寥とした部分,1,寂寥は寂しい,0,,1,,,,1,,
1764,13,203585,776557,44928.97574,44928.98323,7426,なぞなぞ - 迷宮,ミステリアスなところ,1,NA,0,,1,,,,1,,
1765,14,215169,776557,44928.97574,44928.98323,11577,時間 - 川,どちらも流れる,2,NA,0,,2,,,,2,,
1766,15,295574,776557,44928.97574,44928.98323,80399,会社 - 木,人にとって必要なところ,1,一般的な回答かはわからない,0,,1,,,,1,,
1767,16,302066,776557,44928.97574,44928.98323,6486,酒場 - 教会,人が集まるところ,2,NA,0,,2,,,,2,,
1768,17,332297,776557,44928.97574,44928.98323,30225,理論 - 建物,どちらも“たてる”ことができる点,1,NA,0,,1,,,,1,,
1769,18,337779,776557,44928.97574,44928.98323,5475,ダイヤモンド - 雪片,美しいところ,1,NA,0,,1,,,,1,,
1770,19,404611,776557,44928.97574,44928.98323,66775,記憶 - 牢獄,どちらも語尾の音がokuのところ,0,意味的な特徴を捉えていない,0,,0,,,,0,,
1771,20,529515,776557,44928.97574,44928.98323,124898,鍵 - 答え,誰かが必要としているという点,1,SHにないが部分的特徴を捉えている,0,,1,,,,1,,
1772,21,554686,776557,44928.97574,44928.98323,25165,結婚 - 合金,手に入れるにはどちらもお金がかかるところ,1,SHにないが部分的特徴を捉えている,0,,1,,,,1,,
1773,22,568646,776557,44928.97574,44928.98323,13954,思考 - 網,どちらも“引っ掛かる”ところ,1,NA,0,,1,,,,1,,
1774,23,597574,776557,44928.97574,44928.98323,28922,学位 - 橋,必要な人と必要でない人がいる点,1,部分的な特徴が一致,0,,1,,,,1,,
1775,24,616490,776557,44928.97574,44928.98323,18910,美術館 - 墓,静かなイメージがある点,1,NA,0,,1,,,,1,,
1776,25,644591,776557,44928.97574,44928.98323,28097,若者 - 鳥,どちらも飛びたがっている個体が多い点,2,NA,1,,2,,,,2,,
1777,2,84040,804422,44928.96769,44928.98829,46240,鳥 - 飛行機,空を飛ぶもの,2,NA,0,,2,,,,2,,
1778,3,100447,804422,44928.96769,44928.98829,16331,剣 - 拳銃,武器,2,NA,0,,2,,,,2,,
1779,4,134535,804422,44928.96769,44928.98829,34079,みかん - ボール,球に近い形,1,球状ではなく、形の類似について述べている,0,,1,,,,2,,2023/2/18に球(2点)とみなした
1780,5,149872,804422,44928.96769,44928.98829,15328,太陽 - 電球,光を放つ,2,NA,0,,2,,,,2,,
1781,6,197934,804422,44928.96769,44928.98829,48055,紙 - 葉っぱ,木から作られる,2,木製と等価か,1,2,2,1,,,2,,木製と等価か
1782,7,271095,804422,44928.96769,44928.98829,73156,山頂 - 針,先が尖っている,2,NA,0,,2,,,,2,,
1783,8,323542,804422,44928.96769,44928.98829,52444,道 - 川,道は人が通り、川は水が通る,0,"AはB, CはD形式（共通点が述べられていない）",0,,0,,,,0,,
1784,9,428640,804422,44928.96769,44928.98829,105092,愛 - 薬物,脳内物質を分泌させる,2,"2点とした（1→2, v3）",0,,2,,,,2,,
1785,10,460847,804422,44928.96769,44928.98829,32199,山 - 障害物,歩く速度が遅くなる,1,SHにない,0,,1,,,,1,,
1786,11,495990,804422,44928.96769,44928.98829,35133,輪っか - ネックレス,トーラスに似ている,1,円と形状が似ているという指摘,0,,1,,,,1,,
1787,12,587160,804422,44928.96769,44928.98829,91106,孤独 - 砂漠,孤独を表す比喩として、砂漠が用いられる,0,共通点は述べられていない,0,,0,,,,0,,
1788,13,638122,804422,44928.96769,44928.98829,50954,なぞなぞ - 迷宮,なぞなぞは答えに迷い、迷宮は道に迷う,1,混乱すると同義か; SHにない,0,,1,,,,1,,
1789,14,661345,804422,44928.96769,44928.98829,23208,時間 - 川,流れるもの,2,NA,0,,2,,,,2,,
1790,15,789707,804422,44928.96769,44928.98829,128355,会社 - 木,会社は設立で、共に立つもの,1,立つものは部分的な一致,0,,1,,,,1,,
1791,16,816743,804422,44928.96769,44928.98829,27030,酒場 - 教会,人が集まる場所,2,NA,0,,2,,,,2,,
1792,17,850982,804422,44928.96769,44928.98829,34233,理論 - 建物,ともに建てるもの,1,NA,0,,1,,,,1,,
1793,18,881559,804422,44928.96769,44928.98829,30569,ダイヤモンド - 雪片,結晶がある,2,NA,1,1,2,0,2,2,2,,NA
1794,19,916824,804422,44928.96769,44928.98829,35255,記憶 - 牢獄,ともに閉じ込めるもの,2,NA,0,,2,,,,2,,
1795,20,1199391,804422,44928.96769,44928.98829,282559,鍵 - 答え,合う合わないがある,1,SHにないが部分的特徴は捉えている,0,,1,,,,1,,
1796,21,1278038,804422,44928.96769,44928.98829,78640,結婚 - 合金,違うものが結びついてできるもの,2,NA,0,,2,,,,2,,
1797,22,1363632,804422,44928.96769,44928.98829,85588,思考 - 網,思考が、色々な考えが網のようになっている,0,共通点が述べられていない,0,,0,,,,0,,
1798,23,1625287,804422,44928.96769,44928.98829,261648,学位 - 橋,落ちる可能性がある,1,NA,0,,1,,,,1,,
1799,24,1736079,804422,44928.96769,44928.98829,110783,美術館 - 墓,建てるもの,1,NA,0,,1,,,,1,,
1800,25,1775712,804422,44928.96769,44928.98829,39625,若者 - 鳥,飛び立つもの,2,NA,0,,2,,,,2,,
1801,2,45502,780441,44928.98315,44928.99141,13216,鳥 - 飛行機,空を飛ぶこと,2,NA,0,,2,,,,2,,
1802,3,54277,780441,44928.98315,44928.99141,8767,剣 - 拳銃,武器である事,2,NA,0,,2,,,,2,,
